"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"2123"," 2001jc","02:26:48.470","+00:26:11.18","","","Anon.           ","","","","","","","","","0","1","","23.2","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2124"," 2001jd","02:27:26.330","+00:50:51.50","","","Anon.           ","","","","","","","","","0","1","","23","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2125"," 2001je","02:27:56.119","+00:25:02.39","","","Anon.           ","","","","","","","","","0","1","","22.9","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2126"," 2001jf","02:28:07.130","+00:26:45.10","","","Anon.           ","","","","","","","","","0","1","","23.8","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2127"," 2001jg","02:28:51.780","+00:34:50.20","","","Anon.           ","","","","","","","","","0","1","","22.2","","2001-11-19 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2128"," 2001jh","02:29:00.290","+00:20:44.20","","","Anon.           ","","","","","","","","","0","1","","23.1","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2129"," 2001ji","02:29:12.679","+00:51:29.99","","","Anon.           ","","","","","","","","","0","1","","23.2","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2130"," 2001jj","04:37:48.530","-01:18:31.90","","","Anon.           ","","","","","","","","","0","1","","22.8","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2131"," 2001jk","04:37:55.610","-01:32:42.61","","","Anon.           ","","","","","","","","","0","1","","23.9","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2132"," 2001jl","04:38:27.550","-01:44:29.80","","","Anon.           ","","","","","","","","","0","1","","23.7","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2133"," 2001jm","04:39:13.819","-01:23:18.20","","","Anon.           ","","","","","","","","","0","1","","23.4","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2134"," 2001jn","04:40:12.000","-01:17:45.89","","","Anon.           ","","","","","","","","","0","1","","23.7","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2135"," 2001jo","08:46:25.819","+43:58:49.51","","","Anon.           ","","","","","","","","","0","1","","25","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2136"," 2001jp","08:46:31.399","+44:03:56.59","","","Anon.           ","","","","","","","","","0","1","","23.7","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2137"," 2001jq","08:47:11.030","+44:27:27.00","","","Anon.           ","","","","","","","","","0","1","","23.4","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2138"," 2001jr","08:47:42.799","+44:24:18.90","","","Anon.           ","","","","","","","","","0","1","","24.5","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2139"," 2001js","08:47:58.070","+44:15:10.30","","","Anon.           ","","","","","","","","","0","1","","23.6","","2001-11-19 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2140"," 2001jt","08:48:00.470","+44:19:22.19","","","Anon.           ","","","","","","","","","0","1","","21.8","","2001-12-09 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2141"," 2001ju","08:48:45.730","+44:19:52.39","","","Anon.           ","","","","","","","","","0","1","","23.7","","2001-11-19 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2142"," 2001jv","08:49:09.989","+44:26:49.60","","","Anon.           ","","","","","","","","","0","1","","21.5","","2001-11-19 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2143"," 2001jw","08:49:58.860","+44:03:10.19","","","Anon.           ","","","","","","","","","0","1","","24","","2001-11-19 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7806; PositionRef=IAUC 7806; Orig Type=Unknown]",""
"2144"," 2001jx","12:42:40.039","-40:43:12.50","","","NGC 4622        ","","","","","","","","","0","1","","17.5","","2001-05-25 00:00:00.000","","[Discoverer=Buta, Byrd, Freeman; DiscoveryRef=IAUC 7833; PositionRef=IAUC 7833; Orig Type=Unknown]",""
"2145"," 2001jy","04:38:54.670","-01:20:02.80","","","Anon.           ","","","","","","","","","0","1","","21.5","","2001-09-12 00:00:00.000","","[Discoverer=High-Z Supernova Search; DiscoveryRef=IAUC 7849; PositionRef=IAUC 7849; Orig Type=Unknown]",""
"2146"," 2001jz","04:39:20.820","-01:37:48.00","","","Anon.           ","","","","","","","","","0","1","","23.9","","2001-09-24 00:00:00.000","","[Discoverer=High-Z Supernova Search; DiscoveryRef=IAUC 7849; PositionRef=IAUC 7849; Orig Type=Unknown]",""
"2147","SN 2001K","11:13:56.059","+12:18:07.81","SN II","","IC 677          ","","","","","","","","","0","1","","17","","2001-01-15 00:00:00.000","","[Discoverer=Beijing Astronomical Observatory Supernova Survey; DiscoveryRef=IAUC 7565; PositionRef=IAUC 7565; Orig Type=II   ]",""
"2148"," 2001ka","08:49:07.939","+44:10:00.19","","","Anon.           ","","","","","","","","","0","1","","21.6","","2001-10-09 00:00:00.000","","[Discoverer=High-Z Supernova Search; DiscoveryRef=IAUC 7849; PositionRef=IAUC 7849; Orig Type=Unknown]",""
"2149"," 2001kb","04:39:12.420","-01:21:24.08","","","Anon.           ","","","","","","","","","0","1","","24.5","","2001-10-22 00:00:00.000","","[Discoverer=High-Z Supernova Search; DiscoveryRef=IAUC 7849; PositionRef=IAUC 7849; Orig Type=Unknown]",""
"2150"," 2001kc","07:50:01.970","+10:19:38.71","","","Anon.           ","","","","","","","","","0","1","","24.4","","2001-11-12 00:00:00.000","","[Discoverer=High-Z Supernova Search; DiscoveryRef=IAUC 7849; PositionRef=IAUC 7849; Orig Type=Unknown]",""
