"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"1661","SN 1999gl","00:57:40.070","+43:47:35.59","SN II","","NGC 317B        ","","","","","","","","","0","1","","16.2","","1999-12-14 00:00:00.000","","[Discoverer=Boles; DiscoveryRef=IAUC 7333; PositionRef=IAUC 7333; Orig Type=II   ]",""
"1662","SN 1999gm","08:35:11.731","-08:23:15.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.3","","1999-12-15 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7334; PositionRef=IAUC 7334; Orig Type=Ia   ]",""
"1663","SN 1999gn","12:21:57.019","+04:27:45.61","SN II","","NGC 4303        ","","","","","","","","","0","1","","16","","1999-12-17 00:00:00.000","","[Discoverer=Dimai; DiscoveryRef=IAUC 7335; PositionRef=IAUC 7335; Orig Type=II   ]",""
"1664","SN 1999go","03:37:05.719","-05:02:19.00","SN II","","NGC 1376        ","","","","","","","","","0","1","","15.5","","1999-12-23 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7337; PositionRef=IAUC 7337; Orig Type=II?  ]",""
"1665","SN 1999gp","02:31:39.151","+39:22:52.28","SN Ia","","UGC 1993        ","","","","","","","","","0","1","","18","","1999-12-23 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7337; PositionRef=IAUC 7337; Orig Type=Ia   ]",""
"1666","SN 1999gq","12:33:48.319","+15:10:48.22","SN II","","NGC 4523        ","","","","","","","","","0","1","","14.5","","1999-12-23 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7337; PositionRef=IAUC 7337; Orig Type=II   ]",""
"1667","SN 1999gr","12:09:11.309","+29:16:34.72","SN Ia","","MCG +05-29-24   ","","","","","","","","","0","1","","18.5","","1999-12-13 00:00:00.000","","[Discoverer=Armstrong; DiscoveryRef=IAUC 7342; PositionRef=IAUC 7342; Orig Type=Ia   ]",""
"1668"," 1999gs","12:50:26.280","+25:28:16.50","","","NGC 4725        ","","","","","","","","","0","1","","19.3","","1999-12-28 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7345; PositionRef=IAUC 7345; Orig Type=Unknown]",""
"1669","SN 1999gt","03:32:10.279","-28:06:15.98","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.1","","1999-12-29 00:00:00.000","","[Discoverer=Cappellaro, Turatto et al.; DiscoveryRef=IAUC 7346; PositionRef=IAUC 7346; Orig Type=Ia?  ]",""
"1670","SN 1999gu","03:33:00.149","-27:51:40.10","SN II","","Anon.           ","","","","","","","","","0","1","","22.2","","1999-12-29 00:00:00.000","","[Discoverer=Cappellaro, Turatto et al.; DiscoveryRef=IAUC 7346; PositionRef=IAUC 7346; Orig Type=II   ]",""
"1671"," 1999gv","16:36:00.281","+66:13:19.09","","","Anon.           ","","","","","","","","","0","1","","22.8","","1999-03-11 00:00:00.000","","[Discoverer=Gal-Yam and Maoz; DiscoveryRef=IAUC 7405; PositionRef=IAUC 7405; Orig Type=Unknown]",""
"1672"," 1999gw","09:15:54.701","+44:19:54.98","","","UGC 4881        ","","","","","","","","","0","1","","17.8","","1999-12-16 00:00:00.000","","[Discoverer=Cresci et al.; DiscoveryRef=IAUC 7784; PositionRef=IAUC 7784; Orig Type=Unknown]",""
"1673","SN 1999gx","00:34:15.470","+00:04:26.18","SN Ia","","Anon.           ","","","","","","","","","0","1","","23.3","","1999-09-07 00:00:00.000","","[Discoverer=Balland, Mouchet; DiscoveryRef=IAUC 8517; PositionRef=IAUC 8517; Orig Type=Ia   ]",""
"1674"," 1999H","10:07:03.060","-05:55:26.62","","","Anon.           ","","","","","","","","","0","1","","20.6","","1999-01-14 00:00:00.000","","[Discoverer=EROS; DiscoveryRef=IAUC 7092; PositionRef=IAUC 7092; Orig Type=Unknown]",""
"1675"," 1999I","10:49:58.090","-06:14:36.82","","","Anon.           ","","","","","","","","","0","1","","21.5","","1999-01-15 00:00:00.000","","[Discoverer=EROS; DiscoveryRef=IAUC 7092; PositionRef=IAUC 7092; Orig Type=Unknown]",""
"1676","SN 1999J","05:35:32.270","-69:29:52.12","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.9","","1999-01-11 00:00:00.000","","[Discoverer=MACHO; DiscoveryRef=IAUC 7087; PositionRef=IAUC 7087; Orig Type=Ia   ]",""
"1677","SN 1999K","08:03:06.060","+03:24:51.59","SN II","","Anon.           ","","","","","","","","","0","1","","21.5","","1999-01-13 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=II   ]",""
"1678","SN 1999L","09:28:31.961","-00:19:35.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","23.2","","1999-01-13 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=Ia   ]",""
"1679","SN 1999M","10:05:46.601","-07:27:31.28","SN Ia","","Anon.           ","","","","","","","","","0","1","","23.4","","1999-01-13 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=Ia   ]",""
"1680","SN 1999N","10:04:27.931","-07:35:51.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","23.3","","1999-01-13 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=Ia   ]",""
"1681","SN 1999O","10:42:05.220","-00:29:00.20","SN II","","Anon.           ","","","","","","","","","0","1","","24.1","","1999-01-13 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=II   ]",""
"1682","SN 1999P","10:44:08.719","-00:49:04.51","SN Ib/c","","Anon.           ","","","","","","","","","0","1","","21.8","","1999-01-13 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=Ib/c ]",""
"1683","SN 1999Q","08:00:45.310","+05:31:27.41","SN Ia","","Anon.           ","","","","","","","","","0","1","","22.3","","1999-01-14 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=Ia   ]",""
"1684","SN 1999R","09:28:29.261","-04:37:20.78","SN Ia","","Anon.           ","","","","","","","","","0","1","","23.5","","1999-01-14 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=Ia   ]",""
"1685","SN 1999S","09:28:08.081","-04:58:37.60","SN Ia","","Anon.           ","","","","","","","","","0","1","","23.8","","1999-01-14 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=Ia   ]",""
"1686","SN 1999T","09:27:01.769","-05:40:22.01","SN Ia","","Anon.           ","","","","","","","","","0","1","","24.1","","1999-01-14 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=Ia   ]",""
"1687","SN 1999U","09:26:42.960","-05:37:57.79","SN Ia","","Anon.           ","","","","","","","","","0","1","","23.1","","1999-01-14 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=Ia   ]",""
"1688","SN 1999V","09:29:50.150","-04:44:18.82","SN II","","Anon.           ","","","","","","","","","0","1","","23.6","","1999-01-14 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=II?  ]",""
"1689","SN 1999W","04:17:46.790","-04:50:08.41","SN II","","Anon.           ","","","","","","","","","0","1","","23.4","","1999-01-14 00:00:00.000","","[Discoverer=High-Z Supernova Search Team; DiscoveryRef=IAUC 7097; PositionRef=IAUC 7097; Orig Type=II   ]",""
"1690","SN 1999X","08:54:32.230","+36:30:41.11","SN Ia","","Anon.           ","","","","","","","","","0","1","","16.1","","1999-01-23 00:00:00.000","","[Discoverer=Schwartz; DiscoveryRef=IAUC 7105; PositionRef=IAUC 7105; Orig Type=Ia   ]",""
"1691"," 1999Y","03:36:55.810","-39:33:04.90","","","Anon.           ","","","","","","","","","0","1","","19","","1999-01-10 00:00:00.000","","[Discoverer=Mount Stromlo Abell Cluster Supernova Search; DiscoveryRef=IAUC 7106; PositionRef=IAUC 7106; Orig Type=Unknown]",""
"1692","SN 1999Z","10:22:37.231","+27:21:19.80","SN IIn","","UGC 5608        ","","","","","","","","","0","1","","16.2","","1999-02-08 00:00:00.000","","[Discoverer=Schwartz; DiscoveryRef=IAUC 7106; PositionRef=IAUC 7106; Orig Type=IIn  ]",""
"1693","SN 2000A","23:27:58.901","+08:47:02.11","SN Ia","","MCG +01-59-81   ","","","","","","","","","0","1","","16.5","","2000-01-01 00:00:00.000","","[Discoverer=Lick Observatory Supernova Search; DiscoveryRef=IAUC 7341; PositionRef=IAUC 7341; Orig Type=Ia   ]",""
"1694"," 2000aa","08:12:51.830","-00:54:08.60","","","Anon.           ","","","","","","","","","0","1","","20","","2000-03-04 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1695"," 2000ab","08:27:05.820","-00:15:26.89","","","Anon.           ","","","","","","","","","0","1","","20.2","","2000-03-04 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1696"," 2000ac","08:58:22.781","-01:40:04.91","","","Anon.           ","","","","","","","","","0","1","","20.6","","2000-03-03 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1697"," 2000ad","09:14:00.300","-02:16:33.71","","","Anon.           ","","","","","","","","","0","1","","19.9","","2000-03-03 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1698"," 2000ae","11:45:11.400","-01:38:11.18","","","Anon.           ","","","","","","","","","0","1","","19.5","","2000-03-09 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1699"," 2000af","11:48:55.711","-00:58:36.19","","","Anon.           ","","","","","","","","","0","1","","19.8","","2000-03-01 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
"1700"," 2000ag","11:52:04.510","-00:49:10.88","","","Anon.           ","","","","","","","","","0","1","","19.8","","2000-03-01 00:00:00.000","","[Discoverer=Schaefer, QUEST; DiscoveryRef=IAUC 7387; PositionRef=IAUC 7387; Orig Type=Unknown]",""
