"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"3069","SN 2004hw","23:51:17.350","+01:13:39.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.1","","2004-09-22 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3070","SN 2004hx","02:41:12.600","-00:52:45.98","SN II","","Anon.           ","","","","","","","","","0","1","","17.2","","2004-09-22 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=II   ]",""
"3071","SN 2004hy","21:06:04.250","+01:12:56.99","SN II","","Anon.           ","","","","","","","","","0","1","","20.3","","2004-09-22 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=II   ]",""
"3072","SN 2004hz","02:05:03.000","+00:50:11.90","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.1","","2004-09-24 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3073","SN 2004I","02:43:31.231","+00:18:30.71","SN II","","NGC 1072        ","","","","","","","","","0","1","","17.2","","2004-01-18 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8272; PositionRef=IAUC 8272; Orig Type=II   ]",""
"3074","SN 2004ia","02:18:02.299","-00:33:32.40","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","2004-09-22 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3075","SN 2004ib","02:40:56.400","-00:10:48.29","SN Ic","","Anon.           ","","","","","","","","","0","1","","20.3","","2004-10-08 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ic   ]",""
"3076","SN 2004ic","20:40:48.050","+01:02:34.19","SN II","","Anon.           ","","","","","","","","","0","1","","20.5","","2004-10-10 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=II   ]",""
"3077","SN 2004id","00:06:29.640","-00:28:22.30","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.6","","2004-10-08 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3078","SN 2004ie","22:01:46.579","+01:14:12.01","SN Ia","","Anon.           ","","","","","","","","","0","1","","17.5","","2004-10-10 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3079","SN 2004if","22:39:08.539","-00:51:54.61","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.5","","2004-10-08 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3080","SN 2004ig","00:05:51.790","-00:59:45.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.6","","2004-10-16 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3081","SN 2004ih","02:15:54.310","+01:04:09.91","SN Ia","","Anon.           ","","","","","","","","","0","1","","20","","2004-10-16 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3082","SN 2004ii","00:16:51.799","-00:24:56.92","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.7","","2004-11-03 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3083","SN 2004ij","01:21:11.539","-00:55:09.19","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.3","","2004-11-05 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3084","SN 2004ik","01:44:55.510","-00:05:58.09","SN Ia","","Anon.           ","","","","","","","","","0","1","","21.3","","2004-11-05 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3085","SN 2004il","03:07:02.690","-00:00:40.10","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.5","","2004-11-03 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3086","SN 2004im","23:43:07.781","-00:07:55.49","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.8","","2004-11-03 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3087","SN 2004in","01:30:26.059","+00:41:32.32","SN Ia","","Anon.           ","","","","","","","","","0","1","","20.3","","2004-11-03 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3088","SN 2004io","21:23:37.390","-00:28:00.59","SN Ia","","Anon.           ","","","","","","","","","0","1","","19.7","","2004-11-03 00:00:00.000","","[Discoverer=Frieman, SDSS Collaboration; DiscoveryRef=IAUC 8481; PositionRef=IAUC 8481; Orig Type=Ia   ]",""
"3089"," 2004ip","18:32:41.261","-34:11:26.70","","","Anon.           ","","","","","","","","","0","1","","18.7","","2004-09-13 00:00:00.000","","[Discoverer=Mattila et al.; DiscoveryRef=CBET 858; PositionRef=CBET  858; Orig Type=Unknown]",""
"3090"," 2004iq","17:16:35.899","-10:20:37.79","","","IRAS 17138-1017 ","","","","","","","","","0","1","","18.3","","2004-09-23 00:00:00.000","","[Discoverer=Kankare, Mattila et al.; DiscoveryRef=CBET 1569; PositionRef=CBET 1569; Orig Type=Unknown]",""
"3091"," 2004J","05:46:32.179","-17:46:53.00","","","ESO 554-G33     ","","","","","","","","","0","1","","17.7","","2004-01-19 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8272; PositionRef=IAUC 8272; Orig Type=Unknown]",""
"3092"," 2004K","14:23:39.850","-19:26:49.99","","","ESO 579-G22     ","","","","","","","","","0","1","","17.2","","2004-01-19 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8273; PositionRef=IAUC 8273; Orig Type=Unknown]",""
"3093","SN 2004L","10:27:04.109","+16:01:07.28","SN Ia","","MCG +03-27-38   ","","","","","","","","","0","1","","16.9","","2004-01-21 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8274; PositionRef=IAUC 8274; Orig Type=Ia   ]",""
"3094"," 2004M","00:35:59.261","-74:48:02.02","","","Anon.           ","","","","","","","","","0","1","","19.5","","2004-01-06 00:00:00.000","","[Discoverer=OGLE-III/NOOS; DiscoveryRef=IAUC 8276; PositionRef=IAUC 8276; Orig Type=Unknown]",""
"3095"," 2004N","05:35:20.369","-69:27:18.29","","","Anon.           ","","","","","","","","","0","1","","18","","2004-01-21 00:00:00.000","","[Discoverer=OGLE-III/NOOS; DiscoveryRef=IAUC 8276; PositionRef=IAUC 8276; Orig Type=Unknown]",""
"3096"," 2004O","04:43:44.820","-70:28:33.82","","","Anon.           ","","","","","","","","","0","1","","20","","2004-01-24 00:00:00.000","","[Discoverer=OGLE-III/NOOS; DiscoveryRef=IAUC 8276; PositionRef=IAUC 8276; Orig Type=Unknown]",""
"3097","SN 2004P","13:34:57.761","+34:02:33.68","SN Ia","","UGC 8561        ","","","","","","","","","0","1","","16.3","","2004-01-23 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8277; PositionRef=IAUC 8277; Orig Type=Ia   ]",""
"3098","SN 2004Q","12:47:40.109","-26:12:23.29","SN II","","ESO 507-G11     ","","","","","","","","","0","1","","18.4","","2004-01-30 00:00:00.000","","[Discoverer=Lick Observatory Supernova Survey; DiscoveryRef=IAUC 8281; PositionRef=IAUC 8281; Orig Type=II   ]",""
"3099"," 2004R","03:32:41.299","-27:46:13.58","","","Anon.           ","","","","","","","","","0","1","","27.2","","2004-01-10 00:00:00.000","","[Discoverer=Strolger, Riess; DiscoveryRef=IAUC 8281; PositionRef=IAUC 8290; Orig Type=Unknown]",""
"3100","SN 2004S","06:45:43.500","-31:13:52.50","SN Ia","","MCG -05-16-21   ","","","","","","","","","0","1","","16","","2004-02-03 00:00:00.000","","[Discoverer=Martin; DiscoveryRef=IAUC 8282; PositionRef=IAUC 8282; Orig Type=Ia   ]",""
